suburb,address,rooms,price,agent_seller,date,distance,postcode,bathroom,carspots,landsize,building_area,year_built,council_area,latitude,longitude,region_name,property_count,method,type
Broadmeadows,39 Blair St,1,1100000.0,Stockdale,2017-07-22,14.0,3047,1,1,1312.0,126.0,1950,Hume,-37.6821,144.92773,Northern Metropolitan,4294,vendor bid,house
Broadmeadows,82 Cuthbert St,3,450000.0,YPA,2017-07-22,14.0,3047,1,1,0.0,100.0,1960,Hume,-37.6841,144.92818,Northern Metropolitan,4294,property sold,house
Broadmeadows,4 Holberry St,3,560000.0,YPA,2017-07-22,14.0,3047,1,1,639.0,126.0,1950,Hume,-37.69142,144.93025,Northern Metropolitan,4294,property sold,house
Brunswick,148 Donald St,3,1120000.0,Raine,2017-07-22,5.2,3056,1,1,322.0,107.0,1920,Moreland,-37.75887,144.97326,Northern Metropolitan,11918,property sold,house
Brunswick,54 Dunstan Av,2,1110000.0,Jellis,2017-07-22,5.2,3056,1,0,196.0,101.0,1922,Moreland,-37.75815,144.97366,Northern Metropolitan,11918,property sold,house
Brunswick,9 First Av,3,1260000.0,Jellis,2017-07-22,5.2,3056,2,1,470.0,126.0,1950,Moreland,-37.7556,144.95729,Northern Metropolitan,11918,property sold,house
Brunswick,24 Mitchell St,4,1790000.0,Nelson,2017-07-22,5.2,3056,3,6,733.0,238.0,1950,Moreland,-37.759,144.96623,Northern Metropolitan,11918,property sold,house
Brunswick East,408/1 Brunswick Rd,1,390500.0,Ray,2017-07-22,4.0,3057,1,1,0.0,49.0,2011,Moreland,-37.77883,144.9776,Northern Metropolitan,5533,property sold prior,"unit, duplex"
Bundoora,22 Alma Rd,4,800000.0,Ray,2017-07-22,12.1,3083,1,1,535.0,132.0,1950,Banyule,-37.69847,145.0601,Northern Metropolitan,10175,property sold prior,house
Bundoora,43 Cheadle Cr,5,999000.0,Ray,2017-07-22,12.1,3083,2,2,627.0,268.0,1991,Banyule,-37.69264,145.0799,Northern Metropolitan,10175,property sold,house
Bundoora,398 Grimshaw St,3,680000.0,Barry,2017-07-22,12.1,3083,1,3,539.0,126.0,1950,Banyule,-37.7015,145.07548,Northern Metropolitan,10175,property sold,house
Cairnlea,17 Blackwood Ct,4,750000.0,Ray,2017-07-22,14.8,3023,2,2,447.0,126.0,1950,Brimbank,-37.75637,144.77983,Western Metropolitan,2674,property passed in,house
Camberwell,4 Lynden St,3,1830000.0,Ham,2017-07-22,7.7,3124,2,4,605.0,126.0,1950,Boroondara,-37.83856,145.08602,Southern Metropolitan,8920,property sold,house
Carlton,66 Palmerston St,3,920000.0,Nelson,2017-07-22,1.6,3053,1,0,98.0,126.0,1950,Melbourne,-37.79633,144.97269,Northern Metropolitan,6786,property sold,house
Carlton North,51 Davis St,3,1400000.0,Jellis,2017-07-22,3.5,3054,2,0,107.0,126.0,1950,Yarra,-37.79213,144.97207,Northern Metropolitan,3106,vendor bid,house
Carnegie,5/9 Cosy Gum Rd,2,796000.0,Thomson,2017-07-22,10.1,3163,1,2,0.0,86.0,1975,Glen Eira,-37.88415,145.0514,Southern Metropolitan,7822,property sold,"unit, duplex"
Carnegie,9 Vine Gr,2,1630000.0,Woodards,2017-07-22,10.1,3163,1,1,618.0,126.0,1950,Glen Eira,-37.89347,145.04772,Southern Metropolitan,7822,property sold,house
Carnegie,2A Walden Gr,3,1050000.0,Eview,2017-07-22,10.1,3163,1,2,184.0,133.0,1990,Glen Eira,-37.90017,145.05812,Southern Metropolitan,7822,vendor bid,house
Carrum,15A Riversdale Av,3,825000.0,Ray,2017-07-22,31.2,3197,2,1,355.0,126.0,1950,Kingston,-38.07196,145.13036,South-Eastern Metropolitan,1989,property sold,house
Caulfield North,6/374 Dandenong Rd,2,610000.0,Greg,2017-07-22,7.8,3161,1,1,816.0,88.0,2007,Glen Eira,-37.86068,145.01121,Southern Metropolitan,6923,property passed in,"unit, duplex"
Chadstone,3/22 Stapley Cr,3,977500.0,Buxton,2017-07-22,11.7,3148,3,3,209.0,126.0,2012,Monash,-37.88923,145.0964,Southern Metropolitan,3582,property sold,townhouse
Chelsea,1/15 Cross Rd,2,639000.0,Eview,2017-07-22,27.0,3196,1,2,278.0,104.0,1980,Kingston,-38.04602,145.1191,South-Eastern Metropolitan,3906,property sold,"unit, duplex"
Cheltenham,10 Cronin Ct,4,1138000.0,HAR,2017-07-22,17.9,3192,2,1,536.0,126.0,1950,Kingston,-37.96768,145.07966000000005,Southern Metropolitan,9758,property sold,house
Cheltenham,30 Nancy St,3,1050000.0,Barry,2017-07-22,17.9,3192,1,2,539.0,169.0,1970,Kingston,-37.97223,145.07895,Southern Metropolitan,9758,property passed in,house
Clifton Hill,11/165 Noone St,2,640000.0,Nelson,2017-07-22,3.6,3068,2,1,533.0,110.0,2011,Yarra,-37.79443,144.99944,Northern Metropolitan,2954,sold after auction,"unit, duplex"
Coburg,35 Belgrave St,3,1285000.0,Nelson,2017-07-22,6.7,3058,1,2,579.0,143.0,1930,Moreland,-37.74482,144.97499,Northern Metropolitan,11204,property sold,house
Coburg,1B Crozier St,3,890000.0,Peter,2017-07-22,6.7,3058,2,2,190.0,126.0,2015,Moreland,-37.74978,144.97738,Northern Metropolitan,11204,property sold,house
Collingwood,53 Mater St,2,1080000.0,Nelson,2017-07-22,2.0,3066,1,0,0.0,94.0,1890,Yarra,-37.79589,144.98863,Northern Metropolitan,4553,property sold,house
Craigieburn,42 Excelsior Hts,6,1000000.0,YPA,2017-07-22,20.6,3064,3,2,752.0,40.0,1950,Hume,-37.57186,144.93495,Northern Metropolitan,15510,property sold,house
Craigieburn,11 Heytesbury Cr,3,607500.0,hockingstuart,2017-07-22,20.6,3064,2,2,654.0,185.0,1999,Hume,-37.6038,144.9226,Northern Metropolitan,15510,property sold,house
Craigieburn,60 Northumberland Cct,3,500000.0,Stockdale,2017-07-22,20.6,3064,2,2,448.0,150.0,2008,Hume,-37.58242,144.93001,Northern Metropolitan,15510,property sold,house
Craigieburn,24 Paddington St,3,515000.0,Ray,2017-07-22,20.6,3064,2,2,490.0,122.25,1950,Hume,-37.58025,144.92088,Northern Metropolitan,15510,property sold,house
Craigieburn,70 Penhall Dr,3,510000.0,Ray,2017-07-22,20.6,3064,2,2,350.0,161.0,2014,Hume,-37.56883,144.90887,Northern Metropolitan,15510,property sold,house
Craigieburn,36 Serenity Wy,4,592500.0,Ray,2017-07-22,20.6,3064,2,2,448.0,188.0,2011,Hume,-37.57635,144.91151000000005,Northern Metropolitan,15510,property sold,house
Craigieburn,6 Virtue Wy,4,595000.0,Ray,2017-07-22,20.6,3064,2,2,420.0,126.0,2015,Hume,-37.59386,144.90008999999995,Northern Metropolitan,15510,property sold,house
Croydon,8 Railway Cr,3,1005000.0,McGrath,2017-07-22,23.0,3136,1,1,1018.0,126.0,1950,Maroondah,-37.79327,145.28351999999995,Eastern Metropolitan,11925,property sold,house
Dandenong,1 Caroline St,3,669000.0,Stockdale,2017-07-22,24.7,3175,1,1,713.0,145.0,1960,Greater Dandenong,-37.98997,145.2254,South-Eastern Metropolitan,10894,property sold,house
Dandenong,1462 Heatherton Rd,3,880000.0,Barry,2017-07-22,24.7,3175,2,10,734.0,126.0,1950,Greater Dandenong,-37.96969,145.21043,South-Eastern Metropolitan,10894,property sold,house
Dandenong North,7 Belmont Av,3,560000.0,Barry,2017-07-22,24.7,3175,1,2,630.0,126.0,1950,Greater Dandenong,-37.96543,145.20338999999996,South-Eastern Metropolitan,8322,property sold,house
Dandenong North,7 Buchan St,5,895000.0,Barry,2017-07-22,24.7,3175,2,4,779.0,186.0,1970,Greater Dandenong,-37.94465,145.21236000000005,South-Eastern Metropolitan,8322,property sold,house
Deepdene,4/193 Whitehorse Rd,2,710000.0,Nelson,2017-07-22,7.9,3103,1,2,1533.0,126.0,1950,Boroondara,-37.81143,145.07108,Southern Metropolitan,892,property sold,house
Deer Park,15 Abercairn Ct,3,572000.0,hockingstuart,2017-07-22,14.8,3023,3,6,585.0,126.0,1950,Brimbank,-37.75907,144.75923999999995,Western Metropolitan,6388,property sold,house
Delahey,11 Barley Ct,4,505000.0,YPA,2017-07-22,18.0,3037,2,2,344.0,105.9,1995,Brimbank,-37.719,144.76699,Western Metropolitan,2898,property sold,house
Delahey,29 Kingsley Pl,3,550000.0,Sweeney,2017-07-22,18.0,3037,2,2,668.0,126.0,1950,Brimbank,-37.72589,144.77991,Western Metropolitan,2898,property passed in,house
Doncaster,5 Alma Ct,5,1530000.0,Barry,2017-07-22,12.4,3108,3,2,851.0,215.0,1975,Manningham,-37.78109,145.13745,Eastern Metropolitan,9028,property sold,house
Doncaster East,18B Churchill St,3,816000.0,Barry,2017-07-22,14.3,3109,1,2,0.0,121.0,2010,Manningham,-37.78738,145.16033000000004,Eastern Metropolitan,10999,property sold,townhouse
Doncaster East,45 Elizabeth St,4,1385000.0,Jellis,2017-07-22,14.3,3109,3,2,417.0,203.0,1980,Manningham,-37.79223,145.14606,Eastern Metropolitan,10999,property sold,house
Donvale,66 Lisbeth Av,3,900000.0,Philip,2017-07-22,16.1,3111,1,2,726.0,126.0,1950,Manningham,-37.80279,145.19974,Eastern Metropolitan,4790,property passed in,house
Doveton,33 Kanooka Gr,2,472500.0,C21,2017-07-22,28.8,3177,1,2,590.0,74.0,1960,Casey,-37.99715,145.23526,South-Eastern Metropolitan,3533,property sold,house
East Melbourne,205/30 St Andrews Pl,1,895000.0,Kay,2017-07-22,1.3,3002,1,1,0.0,60.0,1990,Melbourne,-37.81177,144.97617,Northern Metropolitan,3040,property sold,"unit, duplex"
Edithvale,9a Ivan Av,2,724000.0,O'Brien,2017-07-22,27.0,3196,1,2,224.0,104.0,2000,Kingston,-38.0371,145.11717,South-Eastern Metropolitan,2546,property sold,"unit, duplex"
Elsternwick,16 Allison Rd,3,1975000.0,Biggin,2017-07-22,7.2,3185,2,2,458.0,165.0,1900,Glen Eira,-37.88148,145.00538999999995,Southern Metropolitan,4898,property sold,house
Elsternwick,4/49 Seymour Rd,3,1200000.0,Biggin,2017-07-22,7.2,3185,1,2,1405.0,117.0,1965,Glen Eira,-37.88065,145.01112,Southern Metropolitan,4898,property sold,townhouse
Eltham,1/1326 Main Rd,3,751000.0,Nelson,2017-07-22,18.0,3095,2,2,247.0,126.0,2009,Nillumbik,-37.70318,145.16467,Eastern Metropolitan,6990,property sold prior,townhouse
Elwood,1/3 Greig Ct,2,635000.0,McGrath,2017-07-22,7.2,3184,1,1,371.0,126.0,1950,Port Phillip,-37.87872,144.98894,Southern Metropolitan,8989,property sold,"unit, duplex"
Elwood,7/59 Ormond Rd,2,630000.0,McGrath,2017-07-22,7.2,3184,1,1,637.0,73.0,1970,Port Phillip,-37.88374,144.98518,Southern Metropolitan,8989,property sold,"unit, duplex"
Elwood,4/6 Pine Av,2,730000.0,Biggin,2017-07-22,7.2,3184,2,1,0.0,126.0,2013,Port Phillip,-37.88678,144.98855,Southern Metropolitan,8989,property sold,"unit, duplex"
Epping,13 Anglers Dr,4,600000.0,Stockdale,2017-07-22,19.6,3076,2,2,500.0,126.0,1950,Whittlesea,-37.62756,145.03364,Northern Metropolitan,10926,property sold,house
Epping,111 Duffy St,3,410000.0,hockingstuart,2017-07-22,19.6,3076,1,1,216.0,126.0,1950,Whittlesea,-37.64151,145.02265,Northern Metropolitan,10926,property sold prior,house
Epping,6 Shields St,3,545000.0,hockingstuart,2017-07-22,19.6,3076,1,2,400.0,126.0,1950,Whittlesea,-37.62894,145.00977,Northern Metropolitan,10926,property sold,house
Essendon,15 Robb St,3,1620000.0,Nelson,2017-07-22,7.5,3040,1,1,393.0,126.0,1950,Moonee Valley,-37.75769,144.91051000000004,Western Metropolitan,9264,property sold,house
Essendon,6/10 Violet St,1,326000.0,Nelson,2017-07-22,7.5,3040,1,1,0.0,126.0,1950,Moonee Valley,-37.75547,144.91326999999995,Western Metropolitan,9264,property sold,"unit, duplex"
Essendon North,18 Royal Av,3,1535000.0,Jellis,2017-07-22,8.2,3041,1,2,811.0,152.0,1925,Moonee Valley,-37.7384,144.90485,Western Metropolitan,1308,property sold,house
Fawkner,115 Lorne St,2,830000.0,Stockdale,2017-07-22,13.1,3060,1,1,779.0,102.0,1950,Moreland,-37.71532,144.96508,Northern Metropolitan,5070,property passed in,house
Ferntree Gully,7 Austin St,3,740000.0,Stockdale,2017-07-22,24.8,3156,1,2,968.0,118.0,1955,Knox,-37.88523,145.28553,Eastern Metropolitan,10788,property sold prior,house
Flemington,15/60 Farnham St,2,505000.0,Nelson,2017-07-22,3.4,3031,1,1,0.0,126.0,1950,Moonee Valley,-37.78257,144.93106,Northern Metropolitan,3593,property sold prior,"unit, duplex"
Footscray,107/250 Barkly St,2,430000.0,McGrath,2017-07-22,5.1,3011,1,1,1909.0,110.0,2007,Maribyrnong,-37.79919,144.89607,Western Metropolitan,7570,property passed in,"unit, duplex"
Footscray,16 Creswick St,3,900000.0,Sweeney,2017-07-22,5.1,3011,1,3,312.0,106.0,1880,Maribyrnong,-37.79334,144.89128,Western Metropolitan,7570,property passed in,house
Footscray,15 Greer St,4,1000000.0,Nelson,2017-07-22,5.1,3011,2,1,180.0,206.0,1994,Maribyrnong,-37.79686,144.908,Western Metropolitan,7570,sold after auction,house
Footscray,12 Jerrold St,4,891000.0,Sweeney,2017-07-22,5.1,3011,1,3,446.0,101.7,1920,Maribyrnong,-37.79221,144.89076,Western Metropolitan,7570,property sold,house
Forest Hill,2/66 Mahoneys Rd,3,742000.0,hockingstuart,2017-07-22,15.4,3131,1,1,404.0,126.0,1950,Whitehorse,-37.83792,145.16573,Eastern Metropolitan,4385,property sold,house
Forest Hill,19 Victor Cr,3,1011000.0,McGrath,2017-07-22,15.4,3131,1,1,590.0,114.0,1960,Whitehorse,-37.84308,145.168,Eastern Metropolitan,4385,property sold,house
Frankston,10 Yuluma Ct,4,600500.0,Eview,2017-07-22,38.0,3199,2,2,580.0,126.0,1950,Frankston,-38.13805,145.16668,South-Eastern Metropolitan,17055,property sold,house
Frankston South,18 Blaxland Av,3,665000.0,hockingstuart,2017-07-22,38.0,3199,1,1,642.0,126.0,1950,Frankston,-38.16762,145.13545,South-Eastern Metropolitan,7566,property sold,house
Gladstone Park,124 Carrick Dr,3,645000.0,Barry,2017-07-22,12.9,3043,1,1,556.0,126.0,1950,Hume,-37.69584,144.89379,Western Metropolitan,3285,property sold,house
Gladstone Park,11 Leura Ct,3,627000.0,Barry,2017-07-22,12.9,3043,1,2,573.0,126.0,1950,Hume,-37.69148,144.89873,Western Metropolitan,3285,property sold prior,house
Glen Iris,2/10 Osborne Av,2,580000.0,hockingstuart,2017-07-22,7.3,3146,1,1,200.0,62.0,1970,Stonnington,-37.85743,145.0468,Southern Metropolitan,10412,vendor bid,"unit, duplex"
Glen Iris,8/12 Osborne Av,2,519500.0,Marshall,2017-07-22,7.3,3146,1,1,1101.0,73.0,1970,Stonnington,-37.85724,145.04681000000005,Southern Metropolitan,10412,property sold,"unit, duplex"
Glen Waverley,2/51 Avonhurst Dr,2,656000.0,Harcourts,2017-07-22,16.7,3150,1,1,345.0,120.0,2012,Monash,-37.89919,145.14856,Eastern Metropolitan,15321,property sold,"unit, duplex"
Glen Waverley,1/6 Kirstina Rd,2,730000.0,Harcourts,2017-07-22,16.7,3150,1,1,235.0,126.0,1950,Monash,-37.89017,145.1652,Eastern Metropolitan,15321,property passed in,"unit, duplex"
Glen Waverley,32 Maylands Cr,5,1182000.0,Ray,2017-07-22,16.7,3150,2,3,650.0,152.0,1975,Monash,-37.90383,145.17166,Eastern Metropolitan,15321,property sold,house
Glen Waverley,2/40 The Outlook,4,1500000.0,Barry,2017-07-22,16.7,3150,2,2,248.0,126.0,1950,Monash,-37.88425,145.17031,Eastern Metropolitan,15321,property passed in,"unit, duplex"
Glen Waverley,25 Walter St,3,1800000.0,Ray,2017-07-22,16.7,3150,1,1,729.0,126.0,1950,Monash,-37.86954,145.16429,Eastern Metropolitan,15321,property sold,house
Glen Waverley,2 Wattletree Ct,5,1832000.0,Barry,2017-07-22,16.7,3150,2,2,803.0,126.0,1950,Monash,-37.87942,145.17668,Eastern Metropolitan,15321,property sold,house
Glen Waverley,2/32 Wilson Rd,3,1000000.0,McGrath,2017-07-22,16.7,3150,2,2,365.0,124.0,1996,Monash,-37.88599,145.17031,Eastern Metropolitan,15321,property passed in,"unit, duplex"
Glenroy,4/39 Clovelly Av,2,493000.0,Biggin,2017-07-22,11.2,3046,1,2,201.0,201.0,2000,Moreland,-37.70691,144.90934,Northern Metropolitan,8870,property sold,"unit, duplex"
Glenroy,8 Granville St,3,940000.0,Stockdale,2017-07-22,11.2,3046,2,5,627.0,173.0,1960,Moreland,-37.70198,144.92166,Northern Metropolitan,8870,property sold prior,house
Glenroy,3/42 Harold St,2,435000.0,Nelson,2017-07-22,11.2,3046,1,1,144.0,73.0,2010,Moreland,-37.70628,144.92379,Northern Metropolitan,8870,property sold,"unit, duplex"
Greensborough,23 Bullanoo Ct,3,725000.0,Buckingham,2017-07-22,16.1,3088,2,2,672.0,126.0,1950,Nillumbik,-37.68989000000001,145.10698,Northern Metropolitan,8524,property sold,house
Greenvale,41A Simmington Cct,3,476500.0,Brad,2017-07-22,20.4,3059,1,1,321.0,126.0,1950,Hume,-37.63995,144.89022,Northern Metropolitan,4864,property sold prior,house
Hadfield,146 East St,4,741000.0,Nelson,2017-07-22,11.2,3046,1,2,652.0,158.0,1960,Moreland,-37.70542,144.95127,Northern Metropolitan,2606,property sold,house
Hadfield,99 Hilton St,3,550000.0,Eview,2017-07-22,11.2,3046,1,2,325.0,100.0,1950,Moreland,-37.70325,144.94756999999996,Northern Metropolitan,2606,property sold,house
Hampton,15 David St,3,1930000.0,Buxton,2017-07-22,13.8,3188,2,2,720.0,126.0,1950,Bayside,-37.94229,145.01306,Southern Metropolitan,5454,property sold,house
Hampton,7 Exon St,3,1405000.0,Buxton,2017-07-22,13.8,3188,2,2,220.0,139.0,2014,Bayside,-37.93487,145.00093,Southern Metropolitan,5454,property sold,townhouse
Hawthorn,4/3 Kooyongkoot Rd,2,500000.0,Kay,2017-07-22,5.3,3122,1,1,2338.0,126.0,1950,Boroondara,-37.83032,145.03898999999996,Southern Metropolitan,11308,vendor bid,"unit, duplex"
Hawthorn East,11/36 Anderson Rd,2,520000.0,Thomas,2017-07-22,6.2,3123,1,1,0.0,126.0,1950,Boroondara,-37.84139,145.05045,Southern Metropolitan,6482,vendor bid,"unit, duplex"
Heathmont,91 Campbell St,4,1270500.0,Philip,2017-07-22,21.3,3135,2,3,801.0,180.0,1957,Maroondah,-37.82734,145.24487,Eastern Metropolitan,3794,property sold,house
Heathmont,61 Canterbury Rd,3,751000.0,Mandy,2017-07-22,21.3,3135,1,2,693.0,129.0,1950,Maroondah,-37.82536,145.24893,Eastern Metropolitan,3794,property sold prior,house
Heidelberg,15 Adamson St,3,1515000.0,Miles,2017-07-22,8.9,3084,1,3,827.0,126.0,1950,Banyule,-37.74776,145.06217,Eastern Metropolitan,2890,property sold prior,house
Heidelberg West,26 Bardia St,2,735000.0,Harcourts,2017-07-22,8.8,3081,1,4,600.0,126.0,1950,Banyule,-37.74798,145.03765,Eastern Metropolitan,2674,property sold,house
Heidelberg West,254 Liberty Pde,4,590000.0,Haughton,2017-07-22,8.8,3081,2,2,409.0,126.0,1950,Banyule,-37.74033,145.03696000000005,Eastern Metropolitan,2674,property sold,house
Highett,9 Barnet St,3,1460000.0,Whiting,2017-07-22,16.0,3190,2,2,725.0,126.0,1950,Bayside,-37.95008,145.03203,Southern Metropolitan,4794,property sold,house
Highett,10 Haynes St,4,1535000.0,Thomson,2017-07-22,16.0,3190,2,2,719.0,719.0,1998,Bayside,-37.94999,145.03122,Southern Metropolitan,4794,property sold,house
Hillside,93 Saronvale Cr,4,700000.0,Barry,2017-07-22,18.0,3037,2,4,788.0,236.0,1995,Melton,-37.68974,144.75225,Western Metropolitan,5556,property passed in,house
Hoppers Crossing,46 Bourke Cr,3,520000.0,LJ,2017-07-22,18.4,3029,1,0,609.0,109.0,1986,Wyndham,-37.86991,144.68607,Western Metropolitan,13830,property sold,house
Hoppers Crossing,2 Burge Cr,4,650000.0,Triwest,2017-07-22,18.4,3029,2,2,680.0,205.0,1985,Wyndham,-37.86821,144.69566,Western Metropolitan,13830,property sold prior,house
Hoppers Crossing,11 Dummett Av,4,576000.0,hockingstuart,2017-07-22,18.4,3029,2,1,570.0,126.0,1950,Wyndham,-37.87185,144.68931,Western Metropolitan,13830,property sold,house
Hughesdale,3/9 Clapham Rd,2,472000.0,LITTLE,2017-07-22,12.3,3166,1,1,0.0,70.0,1970,Monash,-37.89369,145.08354,Southern Metropolitan,3145,property sold,"unit, duplex"
Ivanhoe,4/75 Green St,2,880000.0,Miles,2017-07-22,7.8,3079,1,2,229.0,113.0,2005,Banyule,-37.7651,145.03452,Eastern Metropolitan,5549,property sold,townhouse
Ivanhoe,6/36 Livingstone St,4,985000.0,Jellis,2017-07-22,7.8,3079,3,2,181.0,154.0,2016,Banyule,-37.76758,145.03883000000005,Eastern Metropolitan,5549,vendor bid,townhouse
Jacana,12 Lorraine Cr,3,528000.0,RW,2017-07-22,14.0,3047,1,3,588.0,92.0,1960,Hume,-37.68306,144.90928,Northern Metropolitan,851,property sold prior,house
Kealba,15 Bletchley Pl,4,590000.0,Nelson,2017-07-22,14.0,3021,2,2,617.0,126.0,1950,Brimbank,-37.7364,144.82556,Western Metropolitan,1202,property sold prior,house
Keilor East,3 Border Dr,3,918000.0,Nelson,2017-07-22,11.7,3033,2,2,669.0,166.0,2000,Moonee Valley,-37.73936,144.85873999999995,Western Metropolitan,5629,property sold,house
Keilor East,28 Nyah St,3,777000.0,Brad,2017-07-22,11.7,3033,2,1,300.0,126.0,1950,Moonee Valley,-37.73421,144.86831999999995,Western Metropolitan,5629,property sold,townhouse
Keilor East,23 Phillip Rd,4,880000.0,Barry,2017-07-22,11.7,3033,1,1,534.0,126.0,1950,Moonee Valley,-37.74807,144.86927,Western Metropolitan,5629,property sold,house
Kew,38 Wiltshire Dr,2,591000.0,Nelson,2017-07-22,5.4,3101,1,2,0.0,90.0,1887,Boroondara,-37.79413,145.02382,Southern Metropolitan,10331,property sold,"unit, duplex"
Kings Park,261 Taylors Rd,3,565000.0,Ray,2017-07-22,14.0,3021,2,3,543.0,106.9,1980,Brimbank,-37.72765,144.78107,Western Metropolitan,2878,property sold,house
Kurunjang,8 Carberry Dr,4,362000.0,hockingstuart,2017-07-22,31.7,3337,2,2,685.0,141.0,1970,Melton,-37.67277,144.59643,Northern Victoria,3553,property sold prior,house
Kurunjang,44 Greenhills Dr,3,330000.0,PRDNationwide,2017-07-22,31.7,3337,1,1,654.0,126.0,1950,Melton,-37.67195,144.5788,Northern Victoria,3553,property sold prior,house
Lalor,60 Dickens St,3,798000.0,Harcourts,2017-07-22,16.3,3075,1,2,806.0,126.0,1964,Whittlesea,-37.66871,145.01,Northern Metropolitan,8279,sold after auction,house
Lalor,69 Monash St,3,560000.0,Love,2017-07-22,16.3,3075,1,2,535.0,104.0,1970,Whittlesea,-37.6615,145.02761,Northern Metropolitan,8279,property sold,house
Langwarrin,17/165 North Rd,3,447000.0,hockingstuart,2017-07-22,41.0,3910,1,2,230.0,102.0,2002,Frankston,-38.16404,145.18781,Eastern Victoria,8743,property sold,"unit, duplex"
Langwarrin,67 Union Rd,4,900000.0,HAR,2017-07-22,41.0,3910,2,6,2026.0,126.0,1950,Frankston,-38.15575,145.19516000000004,Eastern Victoria,8743,property sold,house
Maidstone,7 Churchill Av,3,681000.0,Biggin,2017-07-22,6.4,3012,1,2,523.0,93.82,1950,Maribyrnong,-37.78242,144.86955,Western Metropolitan,3873,property sold prior,house
Maidstone,12 Inkerman St,3,1005000.0,Sweeney,2017-07-22,6.4,3012,1,5,653.0,109.0,1930,Maribyrnong,-37.78639,144.88214,Western Metropolitan,3873,property sold,house
Maidstone,18 Pullar St,2,468000.0,Burnham,2017-07-22,6.4,3012,1,2,312.0,89.0,1990,Maribyrnong,-37.78353,144.87233,Western Metropolitan,3873,property sold,house
Maidstone,33 Richelieu St,2,650000.0,Sweeney,2017-07-22,6.4,3012,1,2,249.0,126.0,1950,Maribyrnong,-37.78891,144.87114,Western Metropolitan,3873,property sold,house
Malvern East,26 Millewa Av,3,1638000.0,Fletchers,2017-07-22,8.4,3145,1,1,697.0,126.0,1950,Stonnington,-37.88354,145.07536000000005,Southern Metropolitan,8801,property sold,house
Maribyrnong,7 Cavalry Cct,3,640000.0,Biggin,2017-07-22,4.3,3032,2,2,91.0,132.0,2000,Maribyrnong,-37.77449,144.88011,Western Metropolitan,4918,property sold,townhouse
Maribyrnong,402/77 Village Wy,2,410000.0,Raine,2017-07-22,4.3,3032,1,2,0.0,126.0,1950,Maribyrnong,-37.77117,144.88041,Western Metropolitan,4918,vendor bid,"unit, duplex"
Meadow Heights,1/2 Dakara Cl,3,420000.0,YPA,2017-07-22,17.4,3048,1,1,658.0,94.0,1990,Hume,-37.64821,144.92526999999995,Northern Metropolitan,4704,property sold,"unit, duplex"
Melton South,30 Bennett St,3,375000.0,Raine,2017-07-22,29.8,3338,1,2,584.0,126.0,1983,Melton,-37.71211,144.57703999999995,Western Victoria,4718,property sold,house
Melton South,8 Charles Ct,3,326000.0,hockingstuart,2017-07-22,29.8,3338,1,1,611.0,115.0,1985,Melton,-37.69467,144.57827,Western Victoria,4718,property sold,house
Melton South,6 Denny Pl,3,400000.0,YPA,2017-07-22,29.8,3338,2,2,800.0,126.0,1950,Melton,-37.71691,144.57108,Western Victoria,4718,property sold prior,house
Melton South,39 First Av,3,412250.0,Ray,2017-07-22,29.8,3338,1,2,592.0,126.0,1950,Melton,-37.70056,144.57125,Western Victoria,4718,property sold,house
Melton West,33 Westmelton Dr,3,371500.0,Raine,2017-07-22,31.7,3337,2,0,582.0,126.0,1950,Melton,-37.6773,144.565,Northern Victoria,6065,property sold,house
Mill Park,4 Streeton Cct,3,725000.0,Ray,2017-07-22,17.9,3082,2,2,602.0,129.0,1980,Whittlesea,-37.66916,145.06912,Northern Metropolitan,10529,property sold,house
Mitcham,11 Beaufort St,3,1101000.0,Ray,2017-07-22,17.2,3132,1,2,774.0,132.6,1950,Whitehorse,-37.80588,145.1981,Eastern Metropolitan,6871,property sold,house
Mitcham,1/17 Milne St,4,926000.0,Ray,2017-07-22,17.2,3132,3,2,374.0,170.0,2000,Whitehorse,-37.81521,145.18726999999996,Eastern Metropolitan,6871,property sold,townhouse
Moonee Ponds,16/122 Maribyrnong Rd,1,362000.0,Brad,2017-07-22,6.2,3039,1,1,0.0,55.0,2015,Moonee Valley,-37.77149,144.91552,Western Metropolitan,6232,property sold,"unit, duplex"
Mordialloc,3/2 Woods Av,1,309000.0,Barry,2017-07-22,21.5,3195,1,1,57.0,42.0,1978,Kingston,-38.00331,145.09425,South-Eastern Metropolitan,3650,property sold,"unit, duplex"
Mount Waverley,1 Therese Av,3,1267000.0,Ray,2017-07-22,14.2,3149,2,4,714.0,126.0,1950,Monash,-37.89289,145.11501,Eastern Metropolitan,13366,property sold,house
Mount Waverley,4/254 Waverley Rd,2,611000.0,Win,2017-07-22,14.2,3149,1,1,161.0,82.0,1970,Monash,-37.8837,145.11526,Eastern Metropolitan,13366,property sold,"unit, duplex"
Mount Waverley,4 William St,4,1750000.0,Jellis,2017-07-22,14.2,3149,2,2,766.0,126.0,1950,Monash,-37.88043,145.13062,Eastern Metropolitan,13366,property sold prior,house
Mulgrave,2 Kinkora Ct,3,755000.0,Ray,2017-07-22,18.8,3170,2,2,197.0,132.0,2005,Monash,-37.92285,145.18549,South-Eastern Metropolitan,7113,property sold,house
